accepted_step,timestamp,keyframe_count,imu_valid,imu_sample_count,accel_norm_mps2,accel_norm_error_mps2,accel_std_norm_mps2,ground_valid,ground_quality,localmap_ground_valid,localmap_ground_corr,current_ground_L_x,current_ground_L_y,current_ground_L_z,current_ground_W_x,current_ground_W_y,current_ground_W_z,localmap_ground_L_x,localmap_ground_L_y,localmap_ground_L_z,localmap_ground_W_x,localmap_ground_W_y,localmap_ground_W_z,imu_up_L_x,imu_up_L_y,imu_up_L_z,imu_up_W_x,imu_up_W_y,imu_up_W_z,slam_up_L_x,slam_up_L_y,slam_up_L_z,gravity_ref_valid,gravity_ref_W_x,gravity_ref_W_y,gravity_ref_W_z,ground_to_map_deg,slam_to_imu_gravity_deg,frontend_gravity_drift_deg,ground_to_imu_gravity_deg,localmap_to_imu_gravity_deg,ground_to_slam_up_deg,localmap_to_slam_up_deg,current_ground_to_gravity_ref_deg,localmap_ground_to_gravity_ref_deg,world_roll_deg,world_pitch_deg,world_yaw_deg,world_x_m,world_y_m,world_z_m
2346,1782712849.739545107,517,0,21,10.102101434,0.295451434,3.466718333,1,0.848429095,1,120,-0.009575647,0.017722344,0.999797092,0.013506186,0.052274172,0.998541433,0.006541093,0.014702028,0.999870524,0.029844437,0.050911189,0.998257161,-0.049518493,0.008057837,0.998740702,-0.025249573,0.038570726,0.998936814,-0.028357963,-0.032911723,0.999055877,1,-0.006585694,0.007816696,0.999947763,0.939516303,nan,nan,nan,nan,3.094949654,3.383212700,2.796715840,3.235053204,-1.886802522,1.625009446,5.832606178,2.714555465,0.144720170,-2.093453020
2347,1782712849.839390516,518,0,21,9.938125128,0.131475128,2.443498097,1,0.595365471,1,84,-0.003101127,0.022626264,0.999739184,0.024474492,0.060361491,0.997876490,-0.013667265,0.038727524,0.999156337,0.012141016,0.075143713,0.997098801,-0.071297202,-0.009711238,0.997407841,-0.039662081,0.020523238,0.999002360,-0.034241180,-0.034614113,0.998813999,1,-0.006585694,0.007816696,0.999947763,1.103959009,nan,nan,nan,nan,3.734578973,4.365474678,3.499801753,4.008137204,-1.984803165,1.962258679,6.435204015,2.837551139,0.157493813,-2.096687267
2348,1782712849.939234018,518,0,21,9.379413564,0.427236436,2.496377236,1,0.832947711,1,108,-0.006298193,0.018164382,0.999815177,0.014375634,0.053275664,0.998476362,-0.012997649,0.040698895,0.999086914,0.004909832,0.074768875,0.997188803,-0.023248110,0.066013551,0.997547862,-0.008442880,0.098551188,0.995096167,-0.027181533,-0.032929982,0.999087974,1,-0.006585694,0.007816696,0.999947763,1.347660642,nan,nan,nan,nan,3.163251591,4.297195014,2.869703252,3.896169810,-1.887787904,1.557578954,7.099189421,2.953407778,0.170250978,-2.095852506
2349,1782712850.139240265,518,0,21,9.528512261,0.278137739,8.941368002,1,0.817402264,1,141,0.001964512,0.012874278,0.999915193,0.013387724,0.053533163,0.998476324,-0.004641363,-0.005585277,0.999973631,0.009579619,0.034321061,0.999364946,-0.203696468,0.044239942,0.978034036,-0.194923735,0.053428588,0.979362100,-0.019170090,-0.038115907,0.999089428,1,-0.006585694,0.007816696,0.999947763,1.123360427,nan,nan,nan,nan,3.163290812,2.042047656,2.859980763,1.779138475,-2.184811419,1.098432550,8.450426948,3.181245568,0.199066768,-2.096875618
2350,1782712850.239400864,518,0,21,10.187789857,0.381139857,9.166615522,1,0.891561541,1,124,-0.002249382,0.015164938,0.999882476,0.012759031,0.054592137,0.998427216,-0.011782942,0.002098426,0.999928377,0.005340845,0.040238230,0.999175841,-0.307415423,-0.023973314,0.951273377,-0.283610686,-0.032487678,0.958389028,-0.023208805,-0.036850249,0.999051255,1,-0.006585694,0.007816696,0.999947763,0.926758661,nan,nan,nan,nan,3.213875941,2.326339497,2.901803882,1.979909379,-2.112411155,1.329885966,8.764629892,3.265112924,0.214986724,-2.100160178
2351,1782712850.339205503,519,0,21,10.012750143,0.206100143,3.822684482,1,0.863094566,1,121,-0.006909144,0.008780893,0.999937578,0.011098772,0.050572044,0.998658743,-0.007840651,-0.004480004,0.999959226,0.012306476,0.037345611,0.999226629,-0.313715395,-0.009946550,0.949464964,-0.289651027,-0.018981699,0.956944083,-0.025959388,-0.039369898,0.998887442,1,-0.006585694,0.007816696,0.999947763,0.761672270,nan,nan,nan,nan,2.967851254,2.253510481,2.652246476,2.009045996,-2.257073186,1.487530492,9.176579292,3.333207305,0.222818346,-2.105496226
2352,1782712850.439450741,519,0,21,10.288824226,0.482174226,1.771317300,1,0.830626572,1,110,-0.007930851,0.011818275,0.999898710,0.010702819,0.051763934,0.998601995,-0.007929862,0.008454121,0.999932820,0.011259979,0.048449929,0.998762142,-0.282302429,0.007282955,0.959297815,-0.259926814,0.000567328,0.965628153,-0.027020607,-0.037483408,0.998931870,1,-0.006585694,0.007816696,0.999947763,0.192761877,nan,nan,nan,nan,3.029999588,2.851134933,2.707174790,2.543866238,-2.148929325,1.548355220,9.452800143,3.355114889,0.230278288,-2.095843775
2353,1782712850.540097237,519,0,21,9.792727615,0.013922385,0.604328831,1,0.861212847,1,118,-0.006331043,0.013594535,0.999887547,0.012093896,0.054015417,0.998466861,-0.026087424,0.024220191,0.999366213,-0.009167110,0.061178835,0.998084723,-0.081890759,0.003971239,0.996633399,-0.060845057,0.031841287,0.997639219,-0.027270998,-0.037658341,0.998918486,1,-0.006585694,0.007816696,0.999947763,1.285664278,nan,nan,nan,nan,3.173101094,3.546686231,2.856731555,3.063226152,-2.158977686,1.562706822,9.570152702,3.356874566,0.231046575,-2.097638563
2354,1782712850.739158869,519,1,21,9.809930523,0.003280523,0.171520204,1,0.849380899,1,112,-0.005471751,0.012664636,0.999904829,0.011747266,0.052928238,0.998529220,-0.017682033,0.026112958,0.999502606,-0.002560692,0.064110578,0.997939515,0.000284756,-0.005936618,0.999982338,0.020557376,0.035574861,0.999155555,-0.025961268,-0.037543357,0.998957711,1,-0.006585694,0.007816696,0.999947763,1.041017528,2.354798887,2.225023926,1.115668152,2.105464308,3.107883423,3.678721463,2.791445639,3.236112500,-2.152307300,1.487638233,9.655559117,3.357517236,0.226747423,-2.096712407
2355,1782712850.840112925,519,1,21,9.811390774,0.004740774,0.122923082,1,0.911811170,1,113,-0.006066951,0.011004121,0.999921048,0.009668267,0.051660800,0.998617888,-0.000626440,-0.003351316,0.999994188,0.017441242,0.038431186,0.999109027,-0.003085119,-0.006095959,0.999976660,0.015478127,0.035316228,0.999256319,-0.024256506,-0.038315874,0.998971229,1,-0.006585694,0.007816696,0.999947763,0.879611869,2.209824617,2.020554486,0.994564134,0.211129277,3.012723505,2.418812767,2.680477839,2.230444163,-2.196521986,1.389931734,9.615210301,3.351514992,0.229860734,-2.100032426
2356,1782712850.939357996,519,1,21,9.792416117,0.014233883,0.068036958,1,0.940808398,1,114,-0.008334263,0.011995762,0.999893315,0.008164436,0.051140382,0.998658101,0.005272395,-0.005479664,0.999971087,0.024507981,0.036197917,0.999044078,-0.006152666,-0.006267345,0.999961432,0.013378573,0.033515372,0.999348655,-0.024947503,-0.037065446,0.999001389,1,-0.006585694,0.007816696,0.999947763,1.269017769,2.068077690,1.864928175,1.053860223,0.656165474,2.968561660,2.505436954,2.623457048,2.412818432,-2.124841825,1.429534930,9.607246722,3.348939861,0.229391351,-2.099648139
2357,1782712851.039362907,519,1,21,9.799842308,0.006807692,0.064183424,1,0.874375144,1,111,-0.004396212,0.009098719,0.999948942,0.011825709,0.049962132,0.998681099,0.007771457,0.010759635,0.999911913,0.023540728,0.053624446,0.998283654,0.000097098,-0.005863907,0.999982802,0.018761504,0.035972124,0.999176667,-0.024410943,-0.038190373,0.998972273,1,-0.006585694,0.007816696,0.999947763,0.703628771,2.325172320,2.171181180,0.895128273,1.049079788,2.943007913,3.357393536,2.636350220,3.143171051,-2.189332139,1.398782926,9.595477540,3.347706915,0.229353053,-2.098539921
2358,1782712851.139394760,519,1,21,9.806165517,0.000484483,0.053595356,1,0.617933119,1,120,0.009913065,0.017861455,0.999791328,0.024415730,0.060608819,0.997862938,-0.009287422,0.032897376,0.999415582,0.002967576,0.072211705,0.997384912,-0.013699651,-0.005747494,0.999889637,0.005089103,0.033424565,0.999428286,-0.024291789,-0.037847672,0.998988219,1,-0.006585694,0.007816696,0.999947763,1.397486591,1.937526368,1.612839047,1.913246803,2.228878969,3.746481215,4.144531607,3.510327304,3.733492772,-2.169670491,1.391953889,9.581021049,3.349789188,0.228558483,-2.101165588
2359,1782712851.338985682,519,1,21,9.803290134,0.003359866,0.052160258,1,0.974125203,1,125,-0.007547871,0.010988593,0.999911136,0.007793537,0.050581636,0.998689521,-0.010145465,-0.003341243,0.999942951,0.007635849,0.036032803,0.999321435,-0.012733131,-0.005852411,0.999901804,0.005505447,0.033125582,0.999436034,-0.023699567,-0.037583760,0.999012408,1,-0.006585694,0.007816696,0.999947763,0.834428929,1.924352119,1.607398217,1.009633056,0.206612201,2.933594886,2.110852282,2.586275530,1.810833426,-2.154503509,1.358012293,9.606291931,3.352208036,0.229021847,-2.100032143
2360,1782712851.439721584,519,1,21,9.802073557,0.004576443,0.055198974,1,0.912883121,1,116,-0.004559402,0.010017466,0.999939429,0.012701410,0.049904840,0.998673210,0.009390835,0.010037431,0.999905527,0.026446092,0.052259060,0.998283324,-0.014156049,-0.005863178,0.999882608,0.005915337,0.032652574,0.999449257,-0.025467550,-0.037051896,0.998988769,1,-0.006585694,0.007816696,0.999947763,0.799299362,1.901655685,1.593394432,1.063147220,1.627986705,2.951798395,3.357715979,2.653859990,3.174505838,-2.124092582,1.459340939,9.642622878,3.349754868,0.225796234,-2.098520748
2361,1782712851.539098024,519,1,21,9.800746461,0.005903539,0.135411392,1,0.865687322,1,126,-0.003091716,0.009735611,0.999947828,0.012555503,0.050253328,0.998657580,-0.004779609,-0.001384902,0.999987619,0.012754021,0.039018229,0.999157101,-0.007156875,-0.006471885,0.999953446,0.011261667,0.033609271,0.999371598,-0.023871886,-0.037721020,0.999003132,1,-0.006585694,0.007816696,0.999947763,0.644463477,2.031323068,1.797479065,0.957396847,0.321725064,2.969138200,2.352642141,2.668599657,2.103884186,-2.162384613,1.367888235,9.592365627,3.348151202,0.232925904,-2.098572229
2362,1782712851.639127016,519,1,21,9.809488771,0.002838771,0.066608357,1,0.826209430,1,117,-0.003095309,0.010990835,0.999934808,0.013462292,0.051075357,0.998604063,0.003327529,0.000958353,0.999994005,0.021479272,0.042268457,0.998875377,-0.014154142,-0.004847440,0.999888075,0.005222470,0.033622879,0.999420946,-0.024935956,-0.037113074,0.998999909,1,-0.006585694,0.007816696,0.999947763,0.682538576,1.949925538,1.626356045,1.106806388,1.055451206,3.027757398,2.717576980,2.733117030,2.546951426,-2.127572827,1.428873135,9.625105544,3.346587607,0.228737034,-2.100750157
2363,1782712851.739229918,519,1,21,9.800461957,0.006188043,0.063593920,1,0.757658198,1,99,0.004897305,0.016506836,0.999851759,0.017916604,0.058719257,0.998113743,-0.012082032,0.005144181,0.999913777,0.003082241,0.044698723,0.998995758,-0.010111798,-0.006451762,0.999928061,0.006965906,0.033604009,0.999410950,-0.022591364,-0.038412855,0.999006548,1,-0.006585694,0.007816696,0.999947763,1.170610673,1.966686216,1.669441669,1.571642564,0.673924795,3.519705617,2.567989402,3.238933927,2.185393147,-2.201998363,1.294499915,9.594599797,3.354067340,0.225390978,-2.098746636
2364,1782712851.839269638,519,1,21,9.804271770,0.002378230,0.094273786,1,0.802295977,1,115,-0.001243437,0.015226584,0.999883296,0.012897851,0.055925606,0.998351627,-0.006262105,0.005778969,0.999963694,0.009535242,0.045784765,0.998905819,-0.010855363,-0.004880137,0.999929170,0.006793051,0.034516655,0.999381036,-0.023322063,-0.037768928,0.999014309,1,-0.006585694,0.007816696,0.999947763,0.612963153,2.016010325,1.711472137,1.276927443,0.665019290,3.290220414,2.680537566,2.975648218,2.364300491,-2.165104158,1.336376948,9.602493245,3.352866563,0.227478614,-2.102220069
2365,1782712851.939171791,519,1,21,9.791915633,0.014734367,0.064255377,1,0.817016665,1,108,-0.003760783,0.011385485,0.999928111,0.011472509,0.051413548,0.998611550,0.003840593,0.001314582,0.999991761,0.020658222,0.042766979,0.998871475,-0.012463640,-0.005878128,0.999905048,0.005795603,0.032951188,0.999440158,-0.023700427,-0.037384228,0.999019874,1,-0.006585694,0.007816696,0.999947763,0.722949585,1.917301790,1.605660648,1.107727974,1.021053584,3.019624556,2.722288157,2.705054807,2.539976536,-2.143059961,1.358061590,9.630904545,3.345394698,0.229678870,-2.099566831
2366,1782712852.039817572,519,1,21,9.803834903,0.002815097,0.135041499,1,0.916278155,1,135,-0.001562554,0.014150461,0.999898656,0.013869885,0.054000612,0.998444570,-0.002770540,0.009184985,0.999953979,0.013516688,0.048909236,0.998711763,-0.010139505,-0.006554875,0.999927109,0.008904827,0.032168808,0.999442781,-0.024321221,-0.036762643,0.999028021,1,-0.006585694,0.007816696,0.999947763,0.292816232,1.912805830,1.653948097,1.284111922,0.995782121,3.196090846,2.908587457,2.895669936,2.622241870,-2.107442702,1.393640762,9.652090202,3.348174743,0.227208170,-2.098171063
2367,1782712852.139212132,519,1,21,9.802272109,0.004377891,0.217094449,1,0.813079106,1,93,-0.003852492,0.011219471,0.999929638,0.011743620,0.050957086,0.998631795,-0.009183301,-0.001179905,0.999957136,0.008570947,0.037852927,0.999246564,-0.011660294,-0.005178225,0.999918608,0.006799915,0.033498802,0.999415625,-0.023972284,-0.037058742,0.999025515,1,-0.006585694,0.007816696,0.999947763,0.773313785,1.958865453,1.659686649,1.040601414,0.269494792,2.997524108,2.224273629,2.686916570,1.928151928,-2.124406583,1.373642272,9.618457977,3.350528214,0.230176797,-2.097639137
2368,1782712852.239340067,519,1,21,9.831247446,0.024597446,0.241153044,1,0.842102627,1,114,-0.008427970,0.012996724,0.999880020,0.007434437,0.051799548,0.998629829,-0.017332726,0.028544769,0.999442231,-0.003963904,0.065608176,0.997837589,-0.019126240,-0.007114419,0.999791764,0.000269680,0.030195162,0.999543986,-0.024454690,-0.036830475,0.999022264,1,-0.006585694,0.007816696,0.999947763,1.026916579,1.730387387,1.341235258,1.305214124,2.045910294,2.999677498,3.768643070,2.646278249,3.317281153,-2.111339882,1.401290191,9.633490437,3.350909234,0.228171994,-2.097417091
2369,1782712852.339168549,519,1,21,9.779854597,0.026795403,0.162074789,1,0.880005299,1,109,-0.006809303,0.010313798,0.999923627,0.009714781,0.050193925,0.998692241,0.003579954,-0.006880474,0.999969921,0.022841214,0.034992283,0.999126528,-0.020321775,-0.004687232,0.999782504,-0.001089023,0.033154505,0.999449645,-0.024797499,-0.037551272,0.998986980,1,-0.006585694,0.007816696,0.999947763,1.151054014,1.900986462,1.485832958,1.156823707,1.375296536,2.930547578,2.394934964,2.602683197,2.295655750,-2.152697642,1.420937668,9.614094537,3.338642709,0.225712188,-2.095947370
2370,1782712852.439210415,519,1,21,9.795171989,0.011478011,0.097962913,1,0.870724693,1,123,-0.002124180,0.015603126,0.999876007,0.012291111,0.055086235,0.998405947,-0.006273132,0.024026707,0.999691635,0.006775977,0.062677789,0.998010812,-0.012203594,-0.004249277,0.999916504,0.005713196,0.033839233,0.999410959,-0.023538859,-0.036635149,0.999051444,1,-0.006585694,0.007816696,0.999947763,0.538108261,1.966670357,1.649462267,1.275696179,1.655451789,3.235539429,3.614494434,2.917970486,3.237528396,-2.100091377,1.348801854,9.684911857,3.354005902,0.226117625,-2.101658060
2371,1782712852.539361954,519,1,21,9.791451146,0.015198854,0.096749552,1,0.607276508,1,92,-0.012734580,0.015276682,0.999802207,0.003850996,0.053982322,0.998534465,-0.011785508,0.019638049,0.999737690,0.004053644,0.058434526,0.998283013,-0.000795077,-0.005213039,0.999986096,0.019059600,0.035797182,0.999177308,-0.025575350,-0.037311355,0.998976358,1,-0.006585694,0.007816696,0.999947763,0.255762947,2.324266737,2.175244950,1.358816972,1.557005083,3.102335120,3.358020085,2.713308131,2.965425820,-2.138979483,1.465519397,9.608549886,3.337633482,0.224163862,-2.098199987
2372,1782712852.640126705,519,1,21,9.801249879,0.005400121,0.094591854,1,0.682176852,1,117,0.013480014,0.020196119,0.999705160,0.025589439,0.062002056,0.997747927,-0.007432256,0.033425412,0.999413580,0.002745030,0.071512990,0.997435891,-0.001779956,-0.006838594,0.999975032,0.015109319,0.032822862,0.999346971,-0.022192673,-0.036647676,0.999081795,1,-0.006585694,0.007816696,0.999947763,1.417944397,2.070749401,1.897211164,1.778840313,2.329960724,3.846010014,4.103918219,3.613474447,3.691923333,-2.100745102,1.271650874,9.660868354,3.348083354,0.225280209,-2.100864757
2373,1782712852.739228964,519,1,21,9.802051505,0.004598495,0.261702604,1,0.895934585,1,110,-0.004993159,0.011228936,0.999924487,0.011346925,0.051641418,0.998601227,0.007872934,0.004495123,0.999958905,0.025157012,0.047151168,0.998570925,-0.017147807,-0.003163394,0.999847961,0.001773098,0.035435533,0.999370391,-0.024811439,-0.037800482,0.998977235,1,-0.006585694,0.007816696,0.999947763,0.832043375,2.033273323,1.653716145,1.079369410,1.499291339,3.030831795,3.063492952,2.714404076,2.897399816,-2.166991634,1.421736618,9.587692909,3.343274377,0.227378670,-2.096910602
2374,1782712852.839720488,519,1,21,9.820074740,0.013424740,0.174663636,1,0.707809072,1,116,0.004181950,0.021596070,0.999758031,0.018210906,0.062857142,0.997856374,-0.003375260,0.006040006,0.999976063,0.013383691,0.046277558,0.998838958,-0.008282901,-0.004760945,0.999954362,0.010363589,0.034815714,0.999340013,-0.024341817,-0.037336791,0.999006226,1,-0.006585694,0.007816696,0.999947763,0.990997646,2.081752633,1.826900535,1.670605335,0.679740454,3.752232812,2.761236342,3.461445640,2.483980521,-2.140372367,1.394821127,9.640386055,3.346910101,0.223419923,-2.095598077
2375,1782712852.939142466,519,1,21,9.794777744,0.011872256,0.110519219,1,0.859495720,1,118,-0.006059297,0.010255968,0.999929048,0.009021545,0.049441456,0.998736279,0.005418112,0.011267667,0.999921839,0.020168086,0.052341898,0.998425548,-0.012005743,-0.004629570,0.999917211,0.005639702,0.033787555,0.999413125,-0.023184097,-0.037002943,0.999046185,1,-0.006585694,0.007816696,0.999947763,0.660160676,1.963051034,1.644985929,0.918423106,1.351425972,2.880773070,3.215580601,2.548213425,2.977828411,-2.121166964,1.328469928,9.551013300,3.344229794,0.226598006,-2.101459364
2376,1782712853.039351463,519,1,21,9.798748078,0.007901922,0.087153640,1,0.779254218,1,105,0.006371420,0.020969439,0.999759815,0.020582821,0.062419429,0.997837744,0.001565096,-0.000160889,0.999998762,0.019383546,0.040811369,0.998978834,-0.016585570,-0.005979710,0.999844569,0.002462023,0.032051414,0.999483189,-0.024359583,-0.037164541,0.999012216,1,-0.006585694,0.007816696,0.999947763,1.241702772,1.842138001,1.482439997,2.028479429,1.092142522,3.768508685,2.589541157,3.497012149,2.406591909,-2.130494311,1.395839346,9.583483392,3.346249452,0.227628992,-2.098642848
2377,1782712853.139364958,519,0,21,9.762584075,0.044065925,1.055155066,1,0.886908500,1,123,-0.004895341,0.011171123,0.999925618,0.010341375,0.051162946,0.998636775,0.005395382,0.004871251,0.999973580,0.021530320,0.046646824,0.998679388,-0.013496000,-0.006300366,0.999889076,0.004744048,0.032529144,0.999459528,-0.023531633,-0.037596802,0.999015887,1,-0.006585694,0.007816696,0.999947763,0.691338206,nan,nan,nan,nan,2.992062846,2.944917488,2.667506671,2.748011413,-2.155242974,1.348387709,9.459454834,3.346410120,0.224992190,-2.097893957
2378,1782712853.239155054,519,0,21,9.892920431,0.086270431,1.202420054,1,0.828559798,1,121,-0.009802529,0.012122604,0.999878469,0.005208397,0.052227356,0.998621638,-0.006775247,0.025790624,0.999644407,0.006002049,0.066181272,0.997789564,-0.002187034,-0.003347020,0.999992007,0.015205131,0.038188165,0.999154877,-0.023301370,-0.038609071,0.998982675,1,-0.006585694,0.007816696,0.999947763,0.802217039,nan,nan,nan,nan,3.008632716,3.810277479,2.634072187,3.423678172,-2.213288019,1.335191007,9.176067145,3.355539871,0.219595057,-2.099771637
2379,1782712853.338972092,519,1,21,9.834574007,0.027924007,0.499283588,1,0.890790279,1,115,-0.003746020,0.014851636,0.999882691,0.012062923,0.055029935,0.998411835,-0.000293724,0.000911879,0.999999541,0.017654398,0.041813532,0.998969444,-0.003842724,-0.001714082,0.999991148,0.014560196,0.038669348,0.999145976,-0.024257394,-0.037634833,0.998997096,1,-0.006585694,0.007816696,0.999947763,0.822852705,2.368118738,2.143689976,0.949193107,0.252954054,3.229556909,2.601421109,2.910137419,2.393138220,-2.157461563,1.389982625,8.951835021,3.334261290,0.222138424,-2.098001697
2380,1782712853.439211369,519,1,21,9.777218700,0.029431300,0.227759604,1,0.904192048,1,104,-0.001609820,0.010575847,0.999942778,0.013575235,0.050361310,0.998638799,0.014238710,0.005825174,0.999881656,0.029970114,0.048148897,0.998390443,-0.017141878,-0.006745572,0.999830312,0.000958600,0.030833744,0.999524067,-0.022921101,-0.037041746,0.999050816,1,-0.006585694,0.007816696,0.999947763,0.947989394,1.767777435,1.388059392,1.333051820,1.936967197,2.989840301,3.251240722,2.698765490,3.120475564,-2.123379466,1.313397386,8.999190655,3.352903810,0.227579000,-2.097868172
