accepted_step,timestamp,dt_from_previous_s,previous_world_z,current_world_z,previous_roll_deg,previous_pitch_deg,previous_yaw_deg,local_dx,local_dy,local_dz,pitch_step_m,roll_step_m,local_z_step_m,world_z_step_m,reconstructed_step_m,step_closure_error_m,cumulative_pitch_m,cumulative_roll_m,cumulative_local_z_m,cumulative_world_z_m,cumulative_sum_m,cumulative_closure_error_m,max_abs_step_closure_error_m
79,1782712608.539166689,0.100125074,-0.010640836,-0.001197557,-0.111619501,-0.106287422,0.030524710,-0.028189763,0.018666224,0.009531972,-0.000052294,-0.000036364,0.009531937,0.009443279,0.009443279,0.000000000,-0.001479930,-0.000826537,0.001108910,-0.001197557,-0.001197557,-0.000000000,0.000000000
80,1782712608.639451981,0.100285292,-0.001197557,-0.015808669,0.203631117,0.101444998,0.125053613,0.035100805,-0.009886614,-0.014513942,-0.000062148,-0.000035137,-0.014513827,-0.014611112,-0.014611112,-0.000000000,-0.001542078,-0.000861674,-0.013404917,-0.015808669,-0.015808669,-0.000000000,0.000000000
81,1782712608.739400387,0.099948406,-0.015808669,-0.010934323,-0.126882522,-0.215279956,-0.081182180,-0.007994640,0.014716785,0.004937022,-0.000030039,-0.000032590,0.004936975,0.004874346,0.004874346,0.000000000,-0.001572116,-0.000894265,-0.008467943,-0.010934323,-0.010934323,-0.000000000,0.000000000
82,1782712608.839531898,0.100131512,-0.010934323,-0.008684859,0.129582866,-0.107119697,-0.033707411,0.007552318,-0.018389701,0.002276946,0.000014120,-0.000041591,0.002276936,0.002249465,0.002249465,0.000000000,-0.001557996,-0.000935855,-0.006191007,-0.008684859,-0.008684859,-0.000000000,0.000000000
83,1782712608.939110994,0.099579096,-0.008684859,-0.003318429,-0.207334660,-0.186055250,-0.102299210,-0.020110546,0.017521134,0.005495202,-0.000065304,-0.000063403,0.005495137,0.005366430,0.005366430,0.000000000,-0.001623301,-0.000999258,-0.000695870,-0.003318429,-0.003318429,-0.000000000,0.000000000
84,1782712609.039332628,0.100221634,-0.003318429,0.000082681,0.101784067,-0.034952285,-0.000487293,0.017102958,-0.018937988,0.003424325,0.000010433,-0.000033643,0.003424319,0.003401109,0.003401109,0.000000000,-0.001612867,-0.001032901,0.002728449,0.000082681,0.000082681,0.000000000,0.000000000
85,1782712609.139130116,0.099797487,0.000082681,0.003993757,-0.151441473,-0.041674776,-0.059299484,-0.008075375,0.009576644,0.003942277,-0.000005874,-0.000025312,0.003942263,0.003911076,0.003911076,0.000000000,-0.001618741,-0.001058213,0.006670712,0.003993757,0.003993757,0.000000000,0.000000000
86,1782712609.239155054,0.100024939,0.003993757,0.005673714,-0.002780280,-0.006633949,-0.061378871,-0.004575482,-0.005066866,0.001680240,-0.000000530,0.000000246,0.001680240,0.001679956,0.001679956,0.000000000,-0.001619271,-0.001057968,0.008350952,0.005673714,0.005673714,0.000000000,0.000000000
87,1782712609.338958502,0.099803448,0.005673714,0.010244722,-0.121656680,0.042478260,-0.095589511,0.000061380,0.001825707,0.004574942,-0.000000046,-0.000003877,0.004574931,0.004571009,0.004571009,0.000000000,-0.001619316,-0.001061844,0.012925883,0.010244722,0.010244722,0.000000000,0.000000000
88,1782712609.439045668,0.100087166,0.010244722,0.004817458,-0.032515574,0.076988434,-0.091184175,-0.003214424,-0.006284649,-0.005435156,0.000004319,0.000003567,-0.005435150,-0.005427265,-0.005427265,-0.000000000,-0.001614997,-0.001058278,0.007490732,0.004817458,0.004817458,0.000000000,0.000000000
89,1782712609.539199352,0.100153685,0.004817458,0.010528848,-0.049712114,0.066671105,0.026891700,0.008356224,0.006603897,0.005726850,-0.000009724,-0.000005730,0.005726844,0.005711391,0.005711391,0.000000000,-0.001624721,-0.001064007,0.013217576,0.010528848,0.010528848,0.000000000,0.000000000
90,1782712609.639079809,0.099880457,0.010528848,0.001201136,-0.018426678,0.099169676,0.044119131,-0.005380816,-0.002939427,-0.009337986,0.000009313,0.000000945,-0.009337971,-0.009327713,-0.009327713,-0.000000000,-0.001615407,-0.001063062,0.003879605,0.001201136,0.001201136,0.000000000,0.000000000
91,1782712609.738960981,0.099881172,0.001201136,0.007180785,-0.000396694,0.041806001,0.012028258,-0.004262778,0.002374651,0.005976557,0.000003110,-0.000000016,0.005976555,0.005979649,0.005979649,0.000000000,-0.001612297,-0.001063078,0.009856160,0.007180785,0.007180785,0.000000000,0.000000000
92,1782712609.839039087,0.100078106,0.007180785,-0.001650802,-0.028752222,0.092723312,-0.038077530,-0.005575058,0.004664788,-0.008838281,0.000009022,-0.000002341,-0.008838269,-0.008831587,-0.008831587,-0.000000000,-0.001603275,-0.001065419,0.001017892,-0.001650802,-0.001650802,0.000000000,0.000000000
93,1782712609.939152002,0.100112915,-0.001650802,0.001738598,0.111916742,0.021675828,0.043900571,0.004721835,-0.006780486,0.003404438,-0.000001786,-0.000013244,0.003404431,0.003389400,0.003389400,0.000000000,-0.001605061,-0.001078664,0.004422323,0.001738598,0.001738598,0.000000000,0.000000000
94,1782712610.039208889,0.100056887,0.001738598,-0.001741402,0.012216628,0.049387248,0.019239405,0.005519779,0.009643082,-0.003477299,-0.000004758,0.000002056,-0.003477298,-0.003479999,-0.003479999,-0.000000000,-0.001609819,-0.001076608,0.000945025,-0.001741402,-0.001741402,0.000000000,0.000000000
95,1782712610.139241695,0.100032806,-0.001741402,-0.001641265,0.108338721,-0.009700820,0.001328215,0.002908193,-0.012792043,0.000123833,0.000000492,-0.000024188,0.000123833,0.000100137,0.000100137,0.000000000,-0.001609327,-0.001100796,0.001068857,-0.001641265,-0.001641265,0.000000000,0.000000000
96,1782712610.239318609,0.100076914,-0.001641265,-0.001800365,0.009271062,-0.008210597,0.049006104,-0.020231378,0.012314823,-0.000158193,-0.000002899,0.000001993,-0.000158193,-0.000159100,-0.000159100,-0.000000000,-0.001612226,-0.001098803,0.000910664,-0.001800365,-0.001800365,0.000000000,0.000000000
97,1782712610.339205980,0.099887371,-0.001800365,-0.005247085,0.129691959,0.015425652,0.023172253,0.023878670,-0.015400459,-0.003405441,-0.000006429,-0.000034860,-0.003405432,-0.003446720,-0.003446720,-0.000000000,-0.001618655,-0.001133663,-0.002494768,-0.005247085,-0.005247085,-0.000000000,0.000000000
98,1782712610.439169884,0.099963903,-0.005247085,-0.007301724,-0.133054114,-0.138030825,-0.035475723,-0.013362324,0.012944309,-0.001992400,-0.000032191,-0.000030060,-0.001992389,-0.002054639,-0.002054639,-0.000000000,-0.001650846,-0.001163722,-0.004487156,-0.007301724,-0.007301724,-0.000000000,0.000000000
99,1782712610.539372206,0.100202322,-0.007301724,-0.004716538,0.106939011,-0.048302087,0.031513890,0.008682782,-0.014164440,0.002604309,0.000007320,-0.000026437,0.002604304,0.002585187,0.002585187,0.000000000,-0.001643526,-0.001190159,-0.001882853,-0.004716538,-0.004716538,-0.000000000,0.000000000
100,1782712610.639285088,0.099912882,-0.004716538,-0.014271080,-0.146883362,-0.101625290,-0.038303411,0.007599008,0.022879565,-0.009509413,0.000013478,-0.000058654,-0.009509367,-0.009554542,-0.009554542,-0.000000000,-0.001630047,-0.001248813,-0.011392219,-0.014271080,-0.014271080,-0.000000000,0.000000000
101,1782712610.739509821,0.100224733,-0.014271080,-0.000931006,0.084179827,-0.151928043,-0.038496684,-0.005490919,-0.008068479,0.013366549,-0.000014560,-0.000011854,0.013366487,0.013340073,0.013340073,0.000000000,-0.001644607,-0.001260667,0.001974268,-0.000931006,-0.000931006,0.000000000,0.000000000
102,1782712610.839411736,0.099901915,-0.000931006,-0.001100253,-0.061067367,0.000665021,-0.129238776,-0.007833322,0.001518662,-0.000167718,0.000000091,-0.000001619,-0.000167718,-0.000169246,-0.000169246,-0.000000000,-0.001644516,-0.001262286,0.001806550,-0.001100253,-0.001100253,0.000000000,0.000000000
103,1782712610.939116955,0.099705219,-0.001100253,-0.004326676,0.063439142,0.008862956,0.001887279,0.011529642,-0.010708912,-0.003212785,-0.000001783,-0.000011857,-0.003212783,-0.003226424,-0.003226424,-0.000000000,-0.001646300,-0.001274143,-0.001406233,-0.004326676,-0.004326676,0.000000000,0.000000000
104,1782712611.040597916,0.101480961,-0.004326676,0.001196598,-0.134798421,-0.063484966,-0.088114209,-0.001475303,0.006444841,0.005540090,-0.000001635,-0.000015163,0.005540072,0.005523274,0.005523274,0.000000000,-0.001647935,-0.001289306,0.004133838,0.001196598,0.001196598,0.000000000,0.000000000
105,1782712611.139467001,0.098869085,0.001196598,0.002397273,0.020237030,-0.058381538,-0.078245249,-0.006593414,-0.007655720,0.001210098,-0.000006718,-0.000002704,0.001210097,0.001200675,0.001200675,0.000000000,-0.001654653,-0.001292010,0.005343936,0.002397273,0.002397273,0.000000000,0.000000000
106,1782712611.239471912,0.100004911,0.002397273,0.007926405,-0.083714035,0.042801678,-0.050012097,0.002259896,0.007796104,0.005542219,-0.000001688,-0.000011391,0.005542211,0.005529132,0.005529132,0.000000000,-0.001656341,-0.001303401,0.010886147,0.007926405,0.007926405,0.000000000,0.000000000
107,1782712611.339204311,0.099732399,0.007926405,0.002462012,-0.014761944,0.026138365,-0.107933421,-0.003461812,-0.004059241,-0.005467019,0.000001579,0.000001046,-0.005467018,-0.005464393,-0.005464393,-0.000000000,-0.001654762,-0.001302355,0.005419129,0.002462012,0.002462012,0.000000000,0.000000000
108,1782712611.438976765,0.099772453,0.002462012,0.012130179,-0.014325719,0.032857894,-0.032447544,-0.000853047,0.000590467,0.009667827,0.000000489,-0.000000148,0.009667825,0.009668167,0.009668167,0.000000000,-0.001654273,-0.001302502,0.015086954,0.012130179,0.012130179,0.000000000,0.000000000
109,1782712611.539595127,0.100618362,0.012130179,0.006178641,0.021470998,0.151907857,-0.014955817,-0.002690098,0.009857075,-0.005962385,0.000007132,0.000003694,-0.005962363,-0.005951537,-0.005951537,-0.000000000,-0.001647141,-0.001298809,0.009124590,0.006178641,0.006178641,0.000000000,0.000000000
110,1782712611.639430761,0.099835634,0.006178641,0.003607685,0.065901502,0.165779976,-0.072189039,0.003099638,-0.015009692,-0.002544736,-0.000008968,-0.000017264,-0.002544723,-0.002570956,-0.002570956,-0.000000000,-0.001656109,-0.001316073,0.006579867,0.003607685,0.003607685,0.000000000,0.000000000
111,1782712611.739789963,0.100359201,0.003607685,0.001926185,-0.080747443,0.046211324,-0.019757530,0.003852459,0.021952500,-0.001647458,-0.000003107,-0.000030938,-0.001647455,-0.001681500,-0.001681500,-0.000000000,-0.001659216,-0.001347010,0.004932412,0.001926185,0.001926185,0.000000000,0.000000000
112,1782712611.839131832,0.099341869,0.001926185,0.008802807,0.215716888,0.097627001,-0.053030839,-0.005434627,-0.023680229,0.006956576,0.000009260,-0.000089155,0.006956517,0.006876622,0.006876622,0.000000000,-0.001649956,-0.001436165,0.011888928,0.008802807,0.008802807,0.000000000,0.000000000
113,1782712611.939120054,0.099988222,0.008802807,-0.004358733,-0.035724423,0.128307620,0.008637417,0.002492067,0.019338982,-0.013143937,-0.000005581,-0.000012058,-0.013143901,-0.013161540,-0.013161540,-0.000000000,-0.001655537,-0.001448223,-0.001254973,-0.004358733,-0.004358733,0.000000000,0.000000000
114,1782712612.040019751,0.100899696,-0.004358733,-0.001202705,0.165065398,0.056997225,-0.022883861,0.001237657,-0.019044160,0.003212140,-0.000001231,-0.000054865,0.003212125,0.003156029,0.003156029,0.000000000,-0.001656768,-0.001503088,0.001957152,-0.001202705,-0.001202705,0.000000000,0.000000000
115,1782712612.139534712,0.099514961,-0.001202705,-0.003225030,-0.054744384,-0.033972705,-0.027851506,-0.010701686,0.023030230,-0.001993977,-0.000006345,-0.000022005,-0.001993976,-0.002022326,-0.002022326,-0.000000000,-0.001663113,-0.001525093,-0.000036824,-0.003225030,-0.003225030,0.000000000,0.000000000
116,1782712612.240284920,0.100750208,-0.003225030,-0.009388604,0.205567155,0.087304270,0.034483048,0.012218602,-0.014925473,-0.006091452,-0.000018618,-0.000053550,-0.006091406,-0.006163574,-0.006163574,-0.000000000,-0.001681731,-0.001578643,-0.006128229,-0.009388604,-0.009388604,-0.000000000,0.000000000
117,1782712612.339431047,0.099146128,-0.009388604,-0.007040136,-0.016118198,-0.132343897,-0.070458903,0.001589882,0.006165983,0.002346536,0.000003672,-0.000001735,0.002346530,0.002348467,0.002348467,0.000000000,-0.001678059,-0.001580377,-0.003781700,-0.007040136,-0.007040136,-0.000000000,0.000000000
118,1782712612.438673019,0.099241972,-0.007040136,-0.005732906,0.089221076,0.010992221,0.044271010,0.008148579,-0.011883692,0.001327301,-0.000001563,-0.000018505,0.001327299,0.001307231,0.001307231,0.000000000,-0.001679622,-0.001598883,-0.002454401,-0.005732906,-0.005732906,-0.000000000,0.000000000
119,1782712612.538960934,0.100287914,-0.005732906,0.002907005,-0.209175731,-0.187495127,-0.150006701,-0.013395648,0.013661895,0.008733728,-0.000043836,-0.000049877,0.008733623,0.008639910,0.008639910,0.000000000,-0.001723458,-0.001648759,0.006279222,0.002907005,0.002907005,0.000000000,0.000000000
120,1782712612.638983011,0.100022078,0.002907005,-0.006243792,0.148995860,0.207920199,0.074617635,0.008077878,-0.009580884,-0.009096659,-0.000029314,-0.000024915,-0.009096569,-0.009150797,-0.009150797,-0.000000000,-0.001752772,-0.001673674,-0.002817347,-0.006243792,-0.006243792,-0.000000000,0.000000000
121,1782712612.739412546,0.100429535,-0.006243792,0.014935493,-0.210740884,-0.174580923,-0.189696904,-0.026673823,0.011978986,0.021304863,-0.000081275,-0.000044060,0.021304620,0.021179285,0.021179285,0.000000000,-0.001834047,-0.001717734,0.018487274,0.014935493,0.014935493,0.000000000,0.000000000
122,1782712612.839310884,0.099898338,0.014935493,-0.003128870,0.063291342,0.335562318,-0.120616520,0.023894760,-0.010459740,-0.017913184,-0.000139943,-0.000011554,-0.017912866,-0.018064363,-0.018064363,-0.000000000,-0.001973990,-0.001729288,0.000574408,-0.003128870,-0.003128870,0.000000000,0.000000000
123,1782712612.939078331,0.099767447,-0.003128870,0.014013552,-0.080580305,-0.067812667,-0.039157828,-0.016220103,0.004822343,0.017168431,-0.000019197,-0.000006782,0.017168402,0.017142422,0.017142422,0.000000000,-0.001993188,-0.001736070,0.017742809,0.014013552,0.014013552,0.000000000,0.000000000
124,1782712613.039309025,0.100230694,0.014013552,-0.006586754,0.038836245,0.288636391,-0.055219496,0.030401001,-0.010252615,-0.020440471,-0.000153149,-0.000006949,-0.020440207,-0.020600306,-0.020600306,-0.000000000,-0.002146337,-0.001743019,-0.002697398,-0.006586754,-0.006586754,-0.000000000,0.000000000
125,1782712613.139097691,0.099788666,-0.006586754,0.008448023,-0.117186815,-0.183649589,-0.058585884,-0.017932164,0.011324857,0.015115526,-0.000057478,-0.000023163,0.015115417,0.015034777,0.015034777,0.000000000,-0.002203814,-0.001766182,0.012418019,0.008448023,0.008448023,0.000000000,0.000000000
126,1782712613.239857674,0.100759983,0.008448023,0.001949912,0.049588398,0.145275429,-0.054733875,0.009238011,-0.005114438,-0.006470285,-0.000023423,-0.000004426,-0.006470262,-0.006498111,-0.006498111,-0.000000000,-0.002227238,-0.001770608,0.005947757,0.001949912,0.001949912,0.000000000,0.000000000
127,1782712613.339231730,0.099374056,0.001949912,0.001795498,-0.000630372,0.040005819,-0.029572513,0.005004181,-0.004685599,-0.000150971,-0.000003494,0.000000052,-0.000150971,-0.000154414,-0.000154414,-0.000000000,-0.002230732,-0.001770557,0.005796786,0.001795498,0.001795498,0.000000000,0.000000000
128,1782712613.439698696,0.100466967,0.001795498,0.007738737,0.008415026,-0.045868418,-0.031302626,-0.009812762,0.005690062,0.005950261,-0.000007856,0.000000836,0.005950259,0.005943239,0.005943239,0.000000000,-0.002238587,-0.001769721,0.011747046,0.007738737,0.007738737,0.000000000,0.000000000
129,1782712613.538834810,0.099136114,0.007738737,-0.006100093,-0.036861673,0.164820327,-0.080322811,0.011627556,-0.008316687,-0.013810792,-0.000033448,0.000005351,-0.013810732,-0.013838830,-0.013838830,-0.000000000,-0.002272036,-0.001764370,-0.002063686,-0.006100093,-0.006100093,-0.000000000,0.000000000
130,1782712613.639092207,0.100257397,-0.006100093,0.003747045,0.011735572,-0.154125175,0.055940220,-0.016904539,0.011028007,0.009890388,-0.000045473,0.000002259,0.009890352,0.009847138,0.009847138,0.000000000,-0.002317509,-0.001762112,0.007826666,0.003747045,0.003747045,0.000000000,0.000000000
131,1782712613.739175081,0.100082874,0.003747045,-0.002851708,0.004235694,0.126620863,-0.109475449,0.002680806,-0.010649371,-0.006592058,-0.000005924,-0.000000787,-0.006592042,-0.006598753,-0.006598753,-0.000000000,-0.002323433,-0.001762899,0.001234624,-0.002851708,-0.002851708,0.000000000,0.000000000
132,1782712613.838835716,0.099660635,-0.002851708,-0.003126751,0.084370316,-0.034529451,0.093156318,0.007020551,0.019642877,-0.000308200,0.000004231,0.000028925,-0.000308199,-0.000275043,-0.000275043,-0.000000000,-0.002319202,-0.001733974,0.000926425,-0.003126751,-0.003126751,0.000000000,0.000000000
133,1782712613.939007044,0.100171328,-0.003126751,-0.004397531,0.106887023,0.064956078,-0.080714000,-0.003815880,-0.016675169,-0.001244001,0.000004326,-0.000031108,-0.001243998,-0.001270780,-0.001270780,-0.000000000,-0.002314876,-0.001765082,-0.000317573,-0.004397531,-0.004397531,-0.000000000,0.000000000
134,1782712614.039271832,0.100264788,-0.004397531,0.000360942,0.070537888,-0.123339550,0.020744780,-0.008405602,0.007874795,0.004766887,-0.000018095,0.000009695,0.004766873,0.004758473,0.004758473,0.000000000,-0.002332971,-0.001755387,0.004449300,0.000360942,0.000360942,0.000000000,0.000000000
135,1782712614.139415979,0.100144148,0.000360942,-0.013277221,0.076617896,0.208914958,0.015013843,0.002397563,-0.007287950,-0.013619778,-0.000008742,-0.000009746,-0.013619675,-0.013638163,-0.013638163,-0.000000000,-0.002341713,-0.001765133,-0.009170375,-0.013277221,-0.013277221,-0.000000000,0.000000000
136,1782712614.239211559,0.099795580,-0.013277221,-0.008112893,-0.017728984,-0.276826162,0.065125226,0.014158428,0.003887554,0.005097184,0.000068407,-0.000001203,0.005097124,0.005164328,0.005164328,0.000000000,-0.002273306,-0.001766336,-0.004073251,-0.008112893,-0.008112893,-0.000000000,0.000000000
137,1782712614.339164972,0.099953413,-0.008112893,-0.018909060,0.026995275,0.111932788,0.039672341,-0.000767306,0.005744610,-0.010800394,0.000001499,0.000002707,-0.010800372,-0.010796167,-0.010796167,-0.000000000,-0.002271807,-0.001763629,-0.014873623,-0.018909060,-0.018909060,-0.000000000,0.000000000
138,1782712614.439224720,0.100059748,-0.018909060,0.007600473,-0.153243709,-0.434081612,-0.208990741,-0.010017170,0.001604176,0.026590572,-0.000075891,-0.000004290,0.026589714,0.026509532,0.026509532,0.000000000,-0.002347698,-0.001767919,0.011716091,0.007600473,0.007600473,0.000000000,0.000000000
139,1782712614.539050579,0.099825859,0.007600473,-0.010421889,0.116396658,0.284559994,-0.015412091,0.000190144,-0.005723976,-0.018010049,-0.000000944,-0.000011628,-0.018009789,-0.018022362,-0.018022362,-0.000000000,-0.002348643,-0.001779548,-0.006293699,-0.010421889,-0.010421889,-0.000000000,0.000000000
140,1782712614.638771772,0.099721193,-0.010421889,0.009407574,-0.131797544,-0.207589129,-0.144980597,-0.000864795,0.001736022,0.019836772,-0.000003133,-0.000003993,0.019836589,0.019829463,0.019829463,0.000000000,-0.002351776,-0.001783541,0.013542891,0.009407574,0.009407574,0.000000000,0.000000000
141,1782712614.739695311,0.100923538,0.009407574,-0.003247386,0.079881566,0.247764435,0.000337225,0.003027246,-0.003595050,-0.012636987,-0.000013091,-0.000005012,-0.012636857,-0.012654959,-0.012654959,-0.000000000,-0.002364867,-0.001788553,0.000906034,-0.003247386,-0.003247386,-0.000000000,0.000000000
142,1782712614.839067459,0.099372149,-0.003247386,0.010810399,-0.138242437,-0.132291313,-0.176985955,-0.004097879,0.002770589,0.014074009,-0.000009462,-0.000006685,0.014073931,0.014057784,0.014057784,0.000000000,-0.002374328,-0.001795238,0.014979965,0.010810399,0.010810399,0.000000000,0.000000000
143,1782712614.938868999,0.099801540,0.010810399,0.003714200,0.117192004,0.233185990,-0.025479876,0.008230461,-0.006307340,-0.007049875,-0.000033497,-0.000012901,-0.007049802,-0.007096199,-0.007096199,-0.000000000,-0.002407825,-0.001808139,0.007930163,0.003714200,0.003714200,0.000000000,0.000000000
144,1782712615.039483786,0.100614786,0.003714200,0.005770482,-0.105523039,0.013941026,-0.105056640,0.001250285,0.001639195,0.002059609,-0.000000304,-0.000003019,0.002059605,0.002056282,0.002056282,0.000000000,-0.002408129,-0.001811158,0.009989769,0.005770482,0.005770482,0.000000000,0.000000000
145,1782712615.139401674,0.099917889,0.005770482,0.008048357,0.051765280,0.033667717,-0.010594929,0.002862194,0.002976152,0.002276869,-0.000001682,0.000002689,0.002276868,0.002277875,0.002277875,0.000000000,-0.002409811,-0.001808469,0.012266637,0.008048357,0.008048357,0.000000000,0.000000000
146,1782712615.239174366,0.099772692,0.008048357,0.001054235,-0.007439046,0.129925509,-0.109454384,-0.003022515,-0.002785757,-0.007001355,0.000006854,0.000000362,-0.007001337,-0.006994122,-0.006994122,-0.000000000,-0.002402957,-0.001808107,0.005265299,0.001054235,0.001054235,0.000000000,0.000000000
147,1782712615.339124680,0.099950314,0.001054235,0.012018490,0.004349574,-0.058312976,-0.082913270,-0.016337672,-0.002647570,0.010981089,-0.000016628,-0.000000201,0.010981083,0.010964255,0.010964255,0.000000000,-0.002419585,-0.001808308,0.016246383,0.012018490,0.012018490,0.000000000,0.000000000
148,1782712615.439140320,0.100015640,0.012018490,-0.000883804,-0.062862934,0.258591168,-0.094594707,0.013361490,-0.000157773,-0.012842301,-0.000060304,0.000000173,-0.012842163,-0.012902294,-0.012902294,-0.000000000,-0.002479889,-0.001808135,0.003404220,-0.000883804,-0.000883804,-0.000000000,0.000000000
